DEPTH,DT,GR,NPHI,PHIE,RHOB,VCL,DepoFacies
2671.05,81.757,126.35009765625,0.2834,0.0001,2.4934,0.9554,0.0
2671.2,81.9625,126.15869903564501,0.2823,0.0001,2.4988,0.9577,0.0
2671.35,81.9483,125.200401306152,0.2798,0.0001,2.5023,0.9484,0.0
2671.5,81.9252,122.59429931640601,0.2722,0.0001,2.4967,0.904,0.0
2671.65,82.2028,120.754096984863,0.2737,0.0001,2.4847,0.8773,0.0
2671.8,82.4934,120.94450378418001,0.2798,0.0001,2.4794,0.8853,0.0
2671.95,83.2711,122.79199981689501,0.2958,0.0001,2.4756,0.9294,0.0
2672.1,84.3398,123.644203186035,0.3089,0.0001,2.4794,0.9538,0.0
2672.25,85.5675,122.761299133301,0.3225,0.0001,2.484,0.9462,0.0
2672.4,86.7955,122.870796203613,0.3412,0.0001,2.485,0.9472,0.0
2672.55,87.641,124.060302734375,0.3605,0.0001,2.4842,0.9574,0.0
2672.7,88.0041,125.18470001220699,0.3685,0.0001,2.4839,0.9671,0.0
2672.85,88.1336,126.909599304199,0.3683,0.0001,2.4829,0.982,0.0
2673.0,88.2522,128.789505004883,0.381,0.0001,2.4801,0.9982,0.0
2673.15,88.4672,128.786697387695,0.4048,0.0001,2.476,0.9982,0.0
2673.3,88.6315,127.91470336914101,0.4052,0.0001,2.4726,0.9906,0.0
2673.45,88.421,128.229293823242,0.3722,0.0001,2.4722,0.9934,0.0
2673.6,87.7095,128.337203979492,0.3419,0.0001,2.4778,0.9943,0.0
2673.75,86.6937,125.11799621581999,0.3269,0.0001,2.4891,0.9665,0.0
2673.9,85.587,119.554397583008,0.3085,0.0001,2.4968,0.9186,0.0
2674.05,84.5533,116.05100250244101,0.2861,0.0001,2.4956,0.8747,0.0
2674.2,83.46,115.206298828125,0.2699,0.0001,2.4939,0.8324,0.0
2674.35,82.3236,114.684799194336,0.2588,0.0001,2.4981,0.8101,0.0
2674.5,81.6554,114.824501037598,0.2533,0.0001,2.4984,0.8005,0.0
2674.65,81.7469,115.743301391602,0.2622,0.0001,2.4827,0.8084,0.0
2674.8,82.226,114.32140350341801,0.2743,0.0114,2.456,0.79,0.0
2674.95,82.7944,110.672401428223,0.266,0.0321,2.435,0.7173,0.0
2675.1,82.9246,107.48059844970699,0.2481,0.0412,2.4316,0.6494,0.0
2675.25,82.34,105.833198547363,0.2409,0.0358,2.4439,0.6347,0.0
2675.4,81.2417,105.906303405762,0.2433,0.025,2.4587,0.6574,0.0
2675.55,80.203,107.46790313720699,0.2501,0.0143,2.4696,0.6973,0.0
2675.7,79.703,110.071502685547,0.2626,0.0033,2.4784,0.7554,0.0
2675.85,79.6064,113.228797912598,0.2761,0.0001,2.4828,0.8152,0.0
2676.0,79.4314,114.893997192383,0.2813,0.0001,2.4781,0.8347,0.0
2676.15,79.0761,113.261001586914,0.2772,0.0033,2.4697,0.8026,0.0
2676.3,79.0582,110.581100463867,0.2691,0.0121,2.4634,0.7557,0.0
2676.45,79.1456,109.69830322265601,0.2636,0.0156,2.4608,0.7339,0.0
2676.6,79.7116,108.82430267334,0.2488,0.022000000000000002,2.455,0.6895,0.0
2676.75,80.2962,108.62889862060499,0.2325,0.0278,2.4488,0.6474,1.0
2676.9,80.5577,108.80699920654301,0.2224,0.0336,2.4412,0.6196,1.0
2677.05,80.8315,109.656700134277,0.2216,0.0449,2.4253,0.6069,1.0
2677.2,80.9993,109.977401733398,0.2247,0.0613,2.4008,0.5877,1.0
2677.35,81.3446,108.293502807617,0.221,0.0776,2.3817,0.5436,1.0
2677.5,81.0611,105.64469909668001,0.2117,0.0824,2.3798,0.4996,1.0
2677.65,81.5312,103.45459747314501,0.2062,0.085,2.3818,0.4718,1.0
2677.8,82.0462,101.736000061035,0.209,0.0967,2.3667,0.4453,1.0
2677.95,82.8767,99.3230972290039,0.2161,0.1158,2.3412,0.4095,1.0
2678.1,82.7999,96.7770004272461,0.2183,0.1306,2.3235,0.3716,1.0
2678.25,82.2117,96.05239868164058,0.2127,0.1331,2.3224,0.3526,1.0
2678.4,81.1725,99.8058013916016,0.2066,0.1123,2.3469,0.4009,1.0
2678.55,79.9766,107.42530059814501,0.2038,0.0691,2.399,0.521,0.0
2678.7,79.0201,113.610397338867,0.2026,0.0178,2.4518,0.6329,0.0
2678.85,78.543,114.364501953125,0.2053,0.0037,2.4711,0.6672,0.0
2679.0,78.3596,111.40080261230499,0.21,0.0131,2.4642,0.6432,0.0
2679.15,78.7119,109.09320068359399,0.207,0.0262,2.4513,0.6023,0.0
2679.3,79.1105,109.513900756836,0.1993,0.0375,2.4354,0.5719,0.0
2679.45,79.3989,111.385498046875,0.1981,0.0449,2.4231,0.5714,0.0
2679.6,79.4447,112.45050048828101,0.2031,0.0386,2.4267,0.5949,0.0
2679.75,79.1282,112.62830352783199,0.2075,0.0226,2.4474,0.6293,0.0
2679.9,78.7911,111.94190216064501,0.2096,0.008,2.4705,0.6543,0.0
2680.05,78.3268,111.11710357666,0.2096,0.0005,2.4837,0.6625,0.0
2680.2,78.1475,112.577499389648,0.2071,0.0001,2.4888,0.6759,0.0
2680.35,78.0878,116.57550048828101,0.2077,0.0001,2.4887,0.7114,0.0
2680.5,78.1372,118.291000366211,0.2125,0.0001,2.4781,0.7238,0.0
2680.65,78.0685,114.55889892578101,0.2186,0.0142,2.4548,0.6771,0.0
2680.8,78.10600000000001,107.238998413086,0.2277,0.048,2.4267,0.6001,0.0
2680.95,78.4521,100.12599945068399,0.2437,0.0711,2.404,0.5452,0.0
2681.1,79.0939,96.94259643554692,0.2555,0.0798,2.3964,0.5329999999999999,0.0
2681.25,79.4561,97.0410995483398,0.2537,0.078,2.3992,0.5334,0.0
2681.4,80.0485,98.9291000366211,0.237,0.0676,2.4138,0.5325,0.0
2681.55,80.3545,100.23169708251999,0.2245,0.0573,2.4296,0.5365,0.0
2681.7,80.4537,101.85179901123001,0.2308,0.0481,2.4403,0.5757,0.0
2681.85,80.5039,104.94080352783199,0.2463,0.034,2.4481,0.6429,0.0
2682.0,80.4906,107.17870330810499,0.2503,0.0251,2.4546,0.6779,0.0
2682.15,80.3307,108.149803161621,0.2435,0.0235,2.4551,0.6729999999999999,0.0
2682.3,80.1978,109.275596618652,0.2405,0.0287,2.4454,0.6653,0.0
2682.45,80.4466,110.347198486328,0.2502,0.0365,2.4312,0.6779999999999999,0.0
2682.6,80.7155,110.584999084473,0.2639,0.0366,2.4291,0.7055,0.0
2682.75,80.6023,110.277900695801,0.2687,0.0231,2.448,0.7345,0.0
2682.9,80.2755,110.646499633789,0.2673,0.0036,2.4761,0.7672,0.0
2683.05,79.7299,113.335098266602,0.2683,0.0001,2.4953,0.8146,0.0
2683.2,78.9099,117.91220092773399,0.2653,0.0001,2.5039,0.8579,0.0
2683.35,77.6662,120.79499816894501,0.2512,0.0001,2.5093,0.8603,0.0
2683.5,75.8402,120.298202514648,0.2256,0.0001,2.5154,0.8108,0.0
2683.65,73.5027,118.14260101318399,0.1863,0.0001,2.5246,0.7228,0.0
2683.8,71.4758,114.927803039551,0.1486,0.0001,2.537,0.6326,0.0
2683.95,70.1514,108.21549987793001,0.1289,0.0001,2.5448,0.5436,0.0
2684.1,69.7753,97.61849975585942,0.1269,0.0001,2.5439,0.4471,0.0
2684.25,70.3595,86.86309814453121,0.1351,0.0136,2.5433,0.3704,0.0
2684.4,71.3792,79.5759963989258,0.1465,0.0333,2.5387,0.3255,0.0
2684.55,72.997,76.4231033325195,0.156,0.0559,2.5133,0.2883,2.0
2684.7,75.5821,76.8220977783203,0.1624,0.0849,2.4651,0.2492,2.0
2684.85,78.6285,81.4971008300781,0.1704,0.10800000000000001,2.4114,0.2437,2.0
2685.0,81.0403,89.55380249023442,0.1836,0.11599999999999999,2.3706,0.293,2.0
2685.15,82.0748,97.30750274658199,0.1957,0.1115,2.3545,0.3659,2.0
2685.3,81.7697,101.222198486328,0.2016,0.0997,2.363,0.4215,2.0
2685.45,81.2076,101.50360107421899,0.2066,0.0872,2.3813,0.4552,2.0
2685.6,81.1094,101.80770111084,0.213,0.0829,2.3864,0.4768,2.0
2685.75,81.2256,104.92880249023399,0.2169,0.0832,2.3781,0.502,2.0
2685.9,80.9492,109.536499023438,0.2211,0.078,2.3783,0.5506,2.0
2686.05,80.6451,111.247299194336,0.2241,0.0682,2.3876,0.5822,2.0
2686.2,79.7492,112.32869720459,0.2278,0.042,2.4218,0.6385,0.0
2686.35,79.2729,111.017303466797,0.2268,0.0212,2.4524,0.6605,0.0
2686.5,79.5409,109.576202392578,0.2263,0.0245,2.4514,0.6459,0.0
2686.65,80.4786,109.942802429199,0.2267,0.0462,2.4223,0.6163,0.0
2686.8,80.8936,111.044799804688,0.2218,0.0685,2.3881,0.5763,1.0
2686.95,81.3339,110.16439819335899,0.213,0.0872,2.3646,0.5236,1.0
2687.1,81.1966,107.10880279541,0.2047,0.0954,2.3575,0.4722,1.0
2687.25,80.7465,103.54409790039101,0.1991,0.0914,2.3734,0.4484,1.0
2687.4,80.0853,100.334701538086,0.1955,0.0724,2.4118,0.4577,1.0
2687.55,79.5598,99.5447006225586,0.1956,0.0488,2.4511,0.4965,0.0
2687.7,79.1424,102.01940155029301,0.2008,0.0341,2.4599,0.5386,0.0
2687.85,79.24600000000001,104.72859954834,0.2058,0.0523,2.4307,0.5384,0.0
2688.0,79.6707,104.895401000977,0.2042,0.0826,2.3828,0.4813,0.0
2688.15,80.8585,102.709800720215,0.1988,0.1146,2.3381,0.3998,1.0
2688.3,81.5254,98.8905029296875,0.1961,0.0914,2.3101,0.6052,1.0
2688.45,82.3325,95.68609619140621,0.1976,0.1014,2.3107,0.5479999999999999,1.0
2688.6,82.0903,95.7087020874023,0.2006,0.0883,2.3418,0.5484,1.0
2688.75,81.4654,98.20379638671879,0.2042,0.067,2.3717,0.5929,1.0
2688.9,80.7572,98.67369842529301,0.2078,0.0759,2.3511,0.6013,1.0
2689.05,80.8008,93.5416030883789,0.212,0.1166,2.2931,0.5097,1.0
2689.2,80.9573,85.761100769043,0.2131,0.1575,2.2536,0.3707,1.0
2689.35,81.1647,82.1453018188477,0.2081,0.1682,2.2539,0.3062,1.0
2689.5,81.2392,85.7593002319336,0.2009,0.1402,2.2889,0.3707,1.0
2689.65,80.7331,93.33350372314449,0.2009,0.0962,2.3435,0.506,1.0
2689.8,79.8681,101.167098999023,0.2096,0.0459,2.3985,0.6458,1.0
2689.95,78.7783,106.836601257324,0.2171,0.0001,2.4275,0.7471,0.0
2690.1,78.4101,107.488403320312,0.2139,0.0001,2.4196,0.7587,0.0
2690.25,78.7578,102.071098327637,0.2009,0.0465,2.3862,0.662,0.0
2690.4,79.4981,93.845703125,0.1899,0.0898,2.3458,0.5151,0.0
2690.55,80.0801,86.4738998413086,0.1885,0.1241,2.3143,0.3835,0.0
2690.7,80.5443,80.95050048828121,0.1891,0.1492,2.2976,0.2848,1.0
2690.85,80.686,78.6502990722656,0.1859,0.1579,2.293,0.2438,1.0
2691.0,80.9039,73.9224014282227,0.175,0.1741,2.2852,0.1593,1.0
2691.15,81.0798,68.9912033081055,0.1704,0.1951,2.2764,0.0713,1.0
2691.3,81.1992,65.6186981201172,0.1772,0.2159,2.2746,0.011000000000000001,1.0
2691.45,81.2708,65.06900024414061,0.1861,0.2164,2.2881,0.0012,1.0
2691.6,81.23,66.6297988891602,0.1872,0.2022,2.3108,0.0291,2.0
2691.75,81.0002,69.2769012451172,0.1841,0.1853,2.3251,0.0764,2.0
2691.9,80.755,71.9733963012695,0.1851,0.17600000000000002,2.3227,0.1245,2.0
2692.05,80.6676,73.1759033203125,0.1887,0.1744,2.3105,0.146,2.0
2692.2,80.75399999999999,72.1269989013672,0.1845,0.1807,2.2973,0.1273,2.0
2692.35,80.6928,70.0323028564453,0.1748,0.1885,2.2880000000000003,0.0899,2.0
2692.5,80.4676,68.5860977172852,0.1709,0.19399999999999998,2.2849,0.064,2.0
2692.65,80.4421,67.96060180664061,0.1719,0.1976,2.2842,0.0529,2.0
2692.8,80.6991,68.29160308837889,0.1701,0.1967,2.2794,0.0588,2.0
2692.95,81.2603,69.492301940918,0.1669,0.1943,2.2677,0.0802,2.0
2693.1,82.1087,70.2618026733398,0.1669,0.1956,2.2564,0.094,2.0
2693.25,82.9367,70.7643966674805,0.1679,0.1945,2.2556,0.1029,2.0
2693.4,83.2481,72.6510009765625,0.1687,0.1841,2.2658,0.1366,2.0
2693.55,82.9016,74.83070373535159,0.1738,0.1739,2.2765,0.1755,2.0
2693.7,82.1605,75.2945022583008,0.1827,0.1744,2.2787,0.1838,2.0
2693.85,81.3952,76.2117004394531,0.1889,0.17,2.2876,0.2002,2.0
2694.0,81.105,80.682502746582,0.1938,0.1389,2.3306,0.28,2.0
2694.15,81.0878,88.3603973388672,0.2042,0.0809,2.4139,0.4171,2.0
2694.3,81.0541,98.08670043945308,0.2155,0.0111,2.501,0.5908,0.0
2694.45,81.1988,108.005897521973,0.22699999999999998,0.0001,2.545,0.768,0.0
2694.6,81.6375,114.769500732422,0.2531,0.0001,2.5503,0.8887,0.0
2694.75,82.2517,116.59220123291,0.2989,0.0001,2.549,0.9213,0.0
2694.9,82.8025,115.35520172119101,0.3373,0.0001,2.5468,0.8992,0.0
2695.05,82.9482,113.58390045166,0.337,0.0001,2.5384,0.8676,0.0
2695.2,82.5037,113.161903381348,0.3071,0.0001,2.5264,0.86,0.0
2695.35,81.525,113.651397705078,0.2696,0.0001,2.5195,0.8688,0.0
2695.5,80.8865,114.176200866699,0.2553,0.0001,2.5201,0.8781,0.0
2695.65,79.6693,115.902000427246,0.242,0.0001,2.5297,0.909,0.0
2695.8,78.6093,118.84320068359399,0.2468,0.0001,2.5446,0.9615,0.0
2695.95,77.8255,122.470199584961,0.2538,0.0001,2.553,1.0,0.0
2696.1,77.2046,124.46579742431601,0.2482,0.0001,2.5477,1.0,0.0
2696.25,76.7312,123.44889831543001,0.2389,0.0001,2.5222,1.0,0.0
2696.4,76.9215,120.225799560547,0.2348,0.0001,2.4705,0.9862,0.0
2696.55,77.7098,115.093101501465,0.2269,0.0001,2.4090000000000003,0.8945,0.0
2696.7,78.5902,106.32820129394501,0.2135,0.0448,2.3654,0.738,0.0
2696.85,79.4175,95.2855987548828,0.2032,0.0877,2.3484,0.5408,0.0
2697.0,79.8989,87.14810180664058,0.2003,0.1115,2.346,0.3955,1.0
2697.15,79.7506,83.9508972167969,0.2027,0.1229,2.3457,0.3384,1.0
2697.3,79.5707,83.6635971069336,0.2039,0.1257,2.3422,0.3333,1.0
2697.45,79.2713,83.7154006958008,0.1967,0.1253,2.3369999999999997,0.3342,1.0
2697.6,79.247,83.12950134277341,0.1839,0.1246,2.3358,0.3237,1.0
2697.75,79.8121,80.9284973144531,0.1754,0.1275,2.3403,0.2844,1.0
2697.9,80.3422,77.55470275878909,0.1739,0.1384,2.3428,0.2242,1.0
2698.05,80.8535,75.13909912109379,0.1757,0.1521,2.3348,0.1811,1.0
2698.2,81.1361,73.9206008911133,0.1779,0.1651,2.3142,0.1593,1.0
2698.35,82.4935,71.6776962280273,0.1797,0.1844,2.2871,0.1192,1.0
2698.5,83.8576,68.63980102539061,0.1823,0.2058,2.2644,0.065,1.0
2698.65,84.516,66.5307998657227,0.1878,0.2218,2.2543,0.0273,1.0
2698.8,84.5736,65.52999877929689,0.1993,0.2299,2.2603,0.0095,1.0
2698.95,83.7779,66.713996887207,0.2191,0.222,2.2878,0.0306,1.0
2699.1,82.2964,73.0327987670898,0.2417,0.1817,2.3489,0.1434,1.0
2699.25,80.3115,86.18470001220699,0.2522,0.0996,2.4352,0.3783,0.0
2699.4,78.1411,102.806198120117,0.2471,0.0031,2.5045,0.6751,0.0
2699.55,76.2959,115.150703430176,0.2325,0.0001,2.5245,0.8955,0.0
2699.7,75.0355,118.35669708251999,0.2129,0.0001,2.5144,0.9528,0.14285710000000001
2699.85,74.4574,114.994300842285,0.1945,0.0001,2.5006,0.8928,0.2857143
2700.0,74.3356,110.20890045166,0.1865,0.0001,2.4857,0.8073,0.4285714
2700.15,74.7726,106.429702758789,0.1931,0.0001,2.4692,0.7398,0.5714286
2700.3,75.37100000000001,105.36759948730499,0.1995,0.0001,2.4621,0.7208,0.7142857
2700.45,76.865,105.067398071289,0.2062,0.0001,2.449,0.7155,0.8571429
2700.6,78.6419,104.53179931640601,0.2019,0.0001,2.426,0.7059,1.0
2700.75,80.2408,100.800498962402,0.2025,0.0493,2.3898,0.6393,1.0
2700.9,81.2122,95.84500122070308,0.2106,0.0822,2.3614,0.5508,1.0
2701.05,81.484,93.60440063476558,0.2154,0.0922,2.3541,0.5108,1.0
2701.2,81.435,93.3759002685547,0.2155,0.0901,2.3605,0.5067,1.0
2701.35,81.4162,93.24859619140621,0.2146,0.0902,2.3605,0.5044,1.0
2701.5,81.5499,93.0858001708984,0.21,0.1002,2.3348,0.5015,1.0
2701.65,81.7622,91.4882965087891,0.2034,0.1236,2.2880000000000003,0.473,1.0
2701.8,81.8863,86.85910034179692,0.1977,0.152,2.2514,0.3903,1.0
2701.95,81.7847,83.5000991821289,0.1935,0.1621,2.2507,0.3304,1.0
2702.1,81.4655,87.4882965087891,0.1955,0.133,2.2915,0.4016,1.0
2702.25,80.9147,97.7334976196289,0.2071,0.0764,2.3568,0.5845,0.0
2702.4,80.1282,107.641098022461,0.2221,0.0001,2.4086,0.7614,0.0
2702.55,79.184,114.547798156738,0.2305,0.0001,2.4137,0.8848,0.0
2702.7,78.2851,118.838203430176,0.2318,0.0001,2.399,0.9614,0.0
2702.85,77.7534,120.312202453613,0.2296,0.0001,2.412,0.9877,0.0
2703.0,77.8154,120.40380096435499,0.2231,0.0001,2.4559,0.9894,0.0
2703.15,78.2901,121.556900024414,0.215,0.0001,2.478,1.0,0.0
2703.3,78.8257,119.33920288085899,0.2122,0.0001,2.438,0.9703,0.0
2703.45,79.3724,108.58000183105499,0.2118,0.0001,2.3719,0.7782,0.0
2703.6,80.0423,95.0886001586914,0.2046,0.1015,2.319,0.5373,2.0
2703.75,81.0228,86.9057998657227,0.1885,0.1824,2.2907,0.1387,2.0
2703.9,81.8029,83.0266036987305,0.1724,0.1923,2.2842,0.0772,2.0
2704.05,81.7457,81.1016006469727,0.1658,0.1887,2.2929,0.0677,2.0
2704.2,81.0696,83.3024978637695,0.1665,0.1773,2.3098,0.0935,2.0
2704.35,80.2716,88.06639862060551,0.1667,0.16399999999999998,2.3297,0.1219,2.0
2704.5,79.7715,90.1671981811523,0.1687,0.1513,2.3478,0.1536,2.0
2704.65,79.6566,88.48590087890621,0.1788,0.1406,2.358,0.2007,2.0
2704.8,79.8261,86.314697265625,0.1914,0.1387,2.354,0.2362,2.0
2704.95,80.127,85.4075012207031,0.1957,0.1499,2.3356,0.2247,2.0
2705.1,80.2989,85.0524978637695,0.1934,0.1582,2.3242,0.2013,2.0
2705.25,80.6081,83.7076034545898,0.1833,0.1743,2.3052,0.1419,2.0
2705.4,80.7796,81.3333969116211,0.1743,0.1835,2.296,0.0998,2.0
2705.55,80.8046,78.18609619140621,0.1741,0.1841,2.2952,0.098,2.0
2705.7,81.0708,74.31590270996091,0.1813,0.1807,2.2965,0.1233,2.0
2705.85,81.3814,71.1500015258789,0.1873,0.1804,2.2937,0.139,2.0
2706.0,81.7782,70.534797668457,0.1878,0.184,2.2880000000000003,0.1327,2.0
2706.15,81.7655,71.4489974975586,0.1827,0.1881,2.2846,0.1113,2.0
2706.3,80.942,72.46820068359379,0.1772,0.185,2.2922,0.10400000000000001,2.0
2706.45,79.9789,74.18370056152341,0.1745,0.1704,2.3156,0.1277,2.0
2706.6,79.1062,77.0584030151367,0.1734,0.1532,2.3422,0.1611,2.0
2706.75,78.5473,80.8865966796875,0.1734,0.1492,2.3482,0.1694,2.0
2706.9,78.1843,83.4607009887695,0.1758,0.1587,2.3326,0.1556,2.0
2707.05,78.2239,81.9445037841797,0.1785,0.1673,2.3181,0.1442,2.0
2707.2,78.4855,78.05760192871091,0.1794,0.1717,2.311,0.1373,2.0
2707.35,78.9408,76.77439880371091,0.1784,0.1813,2.2971,0.1147,2.0
2707.5,78.9283,78.6147994995117,0.1733,0.19699999999999998,2.2761,0.0688,2.0
2707.65,78.8666,80.90550231933591,0.1687,0.205,2.2664,0.0403,2.0
2707.8,79.0737,83.04640197753909,0.1701,0.1997,2.2736,0.0549,2.0
2707.95,79.50399999999999,84.5227966308594,0.1738,0.1907,2.2852,0.0831,2.0
2708.1,80.0284,83.7716979980469,0.1736,0.1869,2.291,0.0905,2.0
2708.25,80.551,81.8245010375977,0.1722,0.1878,2.2904,0.0851,2.0
2708.4,81.1287,84.2390975952148,0.1742,0.1925,2.2823,0.0804,2.0
2708.55,81.831,91.15029907226558,0.1766,0.2033,2.2646,0.0636,2.0
2708.7,82.5937,96.4977035522461,0.1769,0.2176,2.2426,0.034,2.0
2708.85,83.2332,97.9281997680664,0.1791,0.2274,2.2262,0.0184,2.0
2709.0,83.6612,98.2866973876953,0.1845,0.2297,2.2198,0.0271,2.0
2709.15,84.0504,98.7547988891602,0.1885,0.2239,2.2266,0.0496,2.0
2709.3,83.725,98.8480987548828,0.1881,0.2073,2.2526,0.0844,2.0
2709.45,82.8046,98.50250244140621,0.1871,0.1806,2.2935,0.138,2.0
2709.6,81.8675,97.9069976806641,0.1901,0.1596,2.3237,0.1898,2.0
2709.75,81.275,97.9459991455078,0.1951,0.1626,2.3168,0.1965,2.0
2709.9,81.2307,98.1436996459961,0.1955,0.1724,2.3019,0.1771,2.0
2710.05,81.3621,98.31900024414058,0.1924,0.1968,2.2669,0.1183,2.0
2710.2,81.9206,98.4218978881836,0.1904,0.2127,2.2435,0.0793,2.0
2710.35,82.764,99.1548004150391,0.1928,0.217,2.2357,0.0762,2.0
2710.5,83.7015,99.0261993408203,0.1932,0.2167,2.2359,0.0778,2.0
2710.65,84.441,97.2665023803711,0.1914,0.2154,2.2389,0.0761,2.0
2710.8,84.5083,95.8349990844727,0.1917,0.21100000000000002,2.2454,0.0861,2.0
2710.95,83.7215,95.6953964233398,0.1966,0.2007,2.2589,0.1209,2.0
2711.1,82.4524,95.4402008056641,0.201,0.1852,2.28,0.1646,2.0
2711.25,81.2006,95.0823974609375,0.1985,0.1689,2.3059,0.1925,2.0
2711.4,80.4138,95.7571029663086,0.1927,0.1536,2.3319,0.2097,2.0
2711.55,80.2958,96.56719970703121,0.1923,0.1409,2.3507,0.2346,2.0
2711.7,80.5761,95.80419921875,0.1973,0.1356,2.3559,0.2581,2.0
2711.85,80.9191,93.5072021484375,0.2011,0.1423,2.3443,0.2544,2.0
2712.0,81.1504,90.88619995117192,0.2018,0.1554,2.3249,0.2297,2.0
2712.15,81.32300000000001,91.30359649658199,0.2007,0.1617,2.3161,0.2138,2.0
2712.3,81.524,95.9870986938477,0.2024,0.1523,2.3293,0.2377,2.0
2712.45,81.6953,101.32260131835899,0.2065,0.1338,2.3538,0.2852,2.0
2712.6,81.8073,103.922798156738,0.2069,0.124,2.3678,0.306,2.0
2712.75,81.9077,102.10260009765601,0.204,0.126,2.3664,0.2946,2.0
2712.9,82.1106,94.6324996948242,0.2036,0.1295,2.3616,0.2866,2.0
2713.05,82.5075,85.2379989624023,0.2078,0.1288,2.3604,0.2986,2.0
2713.2,82.9603,80.3251037597656,0.212,0.1272,2.3605,0.3124,2.0
2713.35,82.9954,80.7622985839844,0.2104,0.1323,2.3541,0.2983,2.0
2713.5,82.1402,83.6865997314453,0.2072,0.1455,2.3367,0.2637,2.0
2713.65,80.4971,86.29769897460942,0.2119,0.1532,2.3231,0.2601,2.0
2713.8,78.6897,87.19249725341801,0.2236,0.1388,2.3376,0.3184,2.0
2713.95,77.4005,88.3065032958984,0.2321,0.1021,2.3815,0.4199,2.0
2714.1,77.1955,93.4933013916016,0.2313,0.0617,2.4309,0.5151,0.0
2714.25,77.9502,103.029098510742,0.2284,0.0456,2.4523,0.5474,0.0
2714.4,79.1726,110.78929901123001,0.2326,0.0436,2.4531,0.5637,0.0
2714.55,79.8717,111.601699829102,0.2363,0.0432,2.4518,0.574,0.0
2714.7,81.7276,106.751998901367,0.2373,0.0435,2.451,0.5760000000000001,0.0
2714.85,82.9503,99.5283966064453,0.2278,0.0452,2.4538,0.5483,0.0
2715.0,83.4246,97.4173965454102,0.2183,0.0451,2.4593,0.5259,0.0
2715.15,83.53,102.69519805908199,0.21899999999999997,0.0423,2.4614,0.5325,0.0
2715.3,83.5126,109.80249786376999,0.2315,0.0432,2.4545,0.5626,0.0
2715.45,83.6786,109.888496398926,0.2441,0.0462,2.4447,0.5873,0.0
2715.6,84.0323,102.531700134277,0.2424,0.051,2.4395,0.5710000000000001,0.0
2715.75,84.3168,96.54620361328121,0.2371,0.0528,2.4396,0.5526,0.0
2715.9,84.5268,97.15679931640621,0.2352,0.0513,2.4424,0.5516,0.0
2716.05,84.3246,102.415298461914,0.2332,0.0484,2.4472,0.5541,0.0
2716.2,83.5759,107.46279907226601,0.233,0.0442,2.4525,0.5639,0.0
2716.35,82.4851,108.240600585938,0.2375,0.0383,2.4572,0.589,0.0
2716.5,81.3199,106.81340026855499,0.2346,0.0344,2.463,0.5903,0.0
2716.65,80.6223,106.9541015625,0.22399999999999998,0.0329,2.4697,0.5665,0.0
2716.8,80.6375,107.852798461914,0.2253,0.0287,2.4739,0.5794,0.0
2716.95,80.9783,107.72979736328101,0.2372,0.0233,2.4745,0.6222,0.0
2717.1,81.5111,108.31430053710899,0.2402,0.0225,2.474,0.6317,0.0
2717.25,81.9254,109.98459625244101,0.2325,0.0254,2.4743,0.6054,0.0
2717.4,81.8138,111.39890289306601,0.2299,0.025,2.4759,0.5995,0.0
2717.55,81.6452,112.847702026367,0.2298,0.0224,2.4789,0.6051,0.0
2717.7,81.4321,114.823699951172,0.2255,0.0228,2.4805,0.5932,0.0
2717.85,80.9539,115.160598754883,0.2243,0.0255,2.478,0.584,0.0
2718.0,80.1741,114.56130218505899,0.2302,0.0269,2.4736,0.5959,0.0
2718.15,79.3342,117.590301513672,0.2357,0.0256,2.4726,0.6132,0.0
2718.3,78.9583,122.231201171875,0.2361,0.0215,2.477,0.6233,0.0
2718.45,79.0519,123.70760345459,0.2465,0.012,2.4836,0.6728,0.0
2718.6,79.2692,123.06120300293001,0.2676,0.001,2.4872,0.7538,0.0
2718.75,79.49600000000001,122.18250274658199,0.2793,0.0001,2.4884,0.7972,0.0
2718.9,79.561,119.520797729492,0.2728,0.0001,2.491,0.7796,0.0
2719.05,79.5572,115.989501953125,0.2626,0.0001,2.4948,0.7514,0.0
2719.2,79.6806,114.55169677734399,0.2588,0.0001,2.4974,0.7433,0.0
2719.35,79.8042,115.089897155762,0.2601,0.0001,2.4984,0.7498,0.0
2719.5,80.2108,118.31610107421899,0.2635,0.0001,2.5016,0.7681,0.0
2719.65,80.8118,122.028701782227,0.2612,0.0001,2.5077,0.7721,0.0
2719.8,81.4623,123.475196838379,0.258,0.0001,2.5152,0.7758,0.0
2719.95,82.131,122.490600585938,0.261,0.0001,2.5195,0.7948,0.0
2720.1,82.616,120.162300109863,0.2703,0.0001,2.5180000000000002,0.8244,0.0
2720.25,82.803,119.013496398926,0.2876,0.0001,2.5108,0.8707,0.0
2720.4,82.7697,121.402801513672,0.3045,0.0001,2.4991,0.9066,0.0
2720.55,82.6653,124.777198791504,0.3056,0.0001,2.4884,0.8892,0.0
2720.7,82.7635,126.187797546387,0.3035,0.0001,2.4844,0.8740000000000001,0.0
2720.85,83.1744,126.307601928711,0.311,0.0001,2.4852,0.9018,0.0
2721.0,83.7787,126.792098999023,0.3103,0.0001,2.4872,0.9033,0.0
2721.15,84.4882,127.331001281738,0.2969,0.0001,2.4914,0.8647,0.0
